"","order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount","sale_price","profit"
"7095",7095,"2022-12-27","Second Class","Consumer","United States","Decatur","Illinois",62521,"Central","Technology","Accessories","TEC-AC-10001908",390,480,6,2,9.6,470.4,80.4
"7096",7096,"2022-12-05","First Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders","OFF-BI-10000666",120,150,6,5,7.5,142.5,22.5
"7097",7097,"2023-05-30","First Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders","OFF-BI-10004318",250,280,2,2,5.6,274.4,24.4
"7098",7098,"2023-03-08","First Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders","OFF-BI-10003429",30,30,5,5,1.5,28.5,-1.5
"7099",7099,"2023-03-20","Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper","OFF-PA-10003302",280,320,9,5,16,304,24
"7100",7100,"2022-01-02","Second Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Paper","OFF-PA-10003302",170,210,6,2,4.2,205.8,35.8
"7101",7101,"2022-11-14","Standard Class","Consumer","United States","Scottsdale","Arizona",85254,"West","Office Supplies","Envelopes","OFF-EN-10002621",20,20,3,4,0.8,19.2,-0.8
"7102",7102,"2022-09-02","Second Class","Corporate","United States","Amarillo","Texas",79109,"Central","Office Supplies","Paper","OFF-PA-10000249",20,20,2,2,0.4,19.6,-0.4
"7103",7103,"2023-10-24","First Class","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Binders","OFF-BI-10000050",10,10,3,3,0.3,9.7,-0.3
"7104",7104,"2023-05-23","Standard Class","Consumer","United States","Santa Ana","California",92704,"West","Office Supplies","Storage","OFF-ST-10003805",340,420,2,4,16.8,403.2,63.2
"7105",7105,"2023-10-18","Second Class","Corporate","United States","Newark","Ohio",43055,"East","Furniture","Chairs","FUR-CH-10000785",710,760,6,4,30.4,729.6,19.6
"7106",7106,"2022-08-30","Second Class","Corporate","United States","Newark","Ohio",43055,"East","Furniture","Furnishings","FUR-FU-10004909",40,40,3,4,1.6,38.4,-1.6
"7107",7107,"2023-07-04","Second Class","Corporate","United States","Newark","Ohio",43055,"East","Technology","Accessories","TEC-AC-10001553",100,120,9,3,3.6,116.4,16.4
"7108",7108,"2022-09-27","Standard Class","Consumer","United States","New York City","New York",10035,"East","Technology","Phones","TEC-PH-10004774",20,30,2,5,1.5,28.5,8.5
"7109",7109,"2022-03-11","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Art","OFF-AR-10004582",0,0,2,3,0,0,0
"7110",7110,"2022-04-03","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Storage","OFF-ST-10000991",400,460,4,4,18.4,441.6,41.6
"7111",7111,"2022-03-03","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Supplies","OFF-SU-10002522",10,10,2,4,0.4,9.6,-0.4
"7112",7112,"2022-09-14","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Art","OFF-AR-10004022",60,70,2,2,1.4,68.6,8.6
"7113",7113,"2023-02-27","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Supplies","OFF-SU-10001218",50,50,5,4,2,48,-2
"7114",7114,"2022-05-22","Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Binders","OFF-BI-10000174",10,10,2,2,0.2,9.8,-0.2
"7115",7115,"2022-11-10","First Class","Corporate","United States","Henderson","Nevada",89015,"West","Furniture","Tables","FUR-TA-10003392",1500,1690,6,5,84.5,1605.5,105.5
"7116",7116,"2022-06-07","First Class","Corporate","United States","Henderson","Nevada",89015,"West","Office Supplies","Binders","OFF-BI-10001890",10,10,2,4,0.4,9.6,-0.4
"7117",7117,"2023-11-15","Second Class","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Paper","OFF-PA-10000167",50,60,2,4,2.4,57.6,7.6
"7118",7118,"2023-01-16","Second Class","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Binders","OFF-BI-10003784",0,0,1,3,0,0,0
"7119",7119,"2022-11-01","Standard Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Paper","OFF-PA-10001184",20,20,3,2,0.4,19.6,-0.4
"7120",7120,"2023-03-17","Standard Class","Corporate","United States","Seattle","Washington",98103,"West","Office Supplies","Binders","OFF-BI-10002103",10,10,2,2,0.2,9.8,-0.2
"7121",7121,"2023-01-01","Standard Class","Corporate","United States","Smyrna","Tennessee",37167,"South","Office Supplies","Binders","OFF-BI-10003091",60,70,1,4,2.8,67.2,7.2
"7122",7122,"2023-05-22","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Office Supplies","Paper","OFF-PA-10001593",30,40,7,2,0.8,39.2,9.2
"7123",7123,"2022-07-09","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Furniture","Bookcases","FUR-BO-10002598",120,140,2,3,4.2,135.8,15.8
"7124",7124,"2022-11-28","Standard Class","Corporate","United States","New York City","New York",10035,"East","Furniture","Furnishings","FUR-FU-10000320",10,10,3,2,0.2,9.8,-0.2
"7125",7125,"2022-08-08","Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Paper","OFF-PA-10001815",110,140,3,2,2.8,137.2,27.2
"7126",7126,"2023-06-17","Second Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Paper","OFF-PA-10003971",20,20,3,5,1,19,-1
"7127",7127,"2023-08-22","Second Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Art","OFF-AR-10004685",10,10,3,4,0.4,9.6,-0.4
"7128",7128,"2023-08-09","Standard Class","Consumer","United States","Newark","Delaware",19711,"East","Office Supplies","Paper","OFF-PA-10001609",20,20,5,3,0.6,19.4,-0.6
"7129",7129,"2022-12-26","Standard Class","Consumer","United States","Newark","Delaware",19711,"East","Furniture","Furnishings","FUR-FU-10000550",20,20,4,5,1,19,-1
"7130",7130,"2022-07-07","Standard Class","Consumer","United States","Nashville","Tennessee",37211,"South","Technology","Accessories","TEC-AC-10004209",30,40,4,3,1.2,38.8,8.8
"7131",7131,"2022-07-07","Standard Class","Consumer","United States","Nashville","Tennessee",37211,"South","Office Supplies","Paper","OFF-PA-10003022",100,120,7,5,6,114,14
"7132",7132,"2022-01-24","Standard Class","Home Office","United States","Richmond","Indiana",47374,"Central","Furniture","Tables","FUR-TA-10001039",250,260,3,4,10.4,249.6,-0.4
"7133",7133,"2023-11-26","Standard Class","Home Office","United States","Richmond","Indiana",47374,"Central","Technology","Phones","TEC-PH-10002624",1750,1880,4,5,94,1786,36
"7134",7134,"2023-01-26","Standard Class","Home Office","United States","Richmond","Indiana",47374,"Central","Furniture","Furnishings","FUR-FU-10001473",20,30,2,4,1.2,28.8,8.8
"7135",7135,"2023-07-19","Standard Class","Home Office","United States","Richmond","Indiana",47374,"Central","Technology","Phones","TEC-PH-10001819",90,90,2,4,3.6,86.4,-3.6
"7136",7136,"2023-04-29","Standard Class","Home Office","United States","Richmond","Indiana",47374,"Central","Furniture","Chairs","FUR-CH-10004287",710,830,3,3,24.9,805.1,95.1
"7137",7137,"2023-02-19","Standard Class","Consumer","United States","Miami","Florida",33180,"South","Office Supplies","Binders","OFF-BI-10004728",10,10,5,5,0.5,9.5,-0.5
"7138",7138,"2022-06-14","Standard Class","Consumer","United States","Miami","Florida",33180,"South","Office Supplies","Storage","OFF-ST-10000918",20,20,2,2,0.4,19.6,-0.4
"7139",7139,"2023-09-04","Standard Class","Consumer","United States","Miami","Florida",33180,"South","Office Supplies","Binders","OFF-BI-10004593",50,60,4,4,2.4,57.6,7.6
"7140",7140,"2023-08-19","Standard Class","Consumer","United States","Miami","Florida",33180,"South","Furniture","Bookcases","FUR-BO-10001337",230,290,3,4,11.6,278.4,48.4
"7141",7141,"2022-05-18","Same Day","Consumer","United States","Saint Charles","Missouri",63301,"Central","Technology","Accessories","TEC-AC-10002473",100,110,4,4,4.4,105.6,5.6
"7142",7142,"2023-02-11","Same Day","Consumer","United States","Saint Charles","Missouri",63301,"Central","Furniture","Furnishings","FUR-FU-10003623",130,140,5,4,5.6,134.4,4.4
"7143",7143,"2023-05-05","Standard Class","Home Office","United States","Virginia Beach","Virginia",23464,"South","Furniture","Furnishings","FUR-FU-10002045",100,110,5,2,2.2,107.8,7.8
"7144",7144,"2022-07-13","Standard Class","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","Technology","Phones","TEC-PH-10002555",690,780,5,3,23.4,756.6,66.6
"7145",7145,"2023-01-29","Standard Class","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Binders","OFF-BI-10002794",10,10,1,5,0.5,9.5,-0.5
"7146",7146,"2023-08-06","Standard Class","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","Furniture","Tables","FUR-TA-10004086",120,150,3,5,7.5,142.5,22.5
"7147",7147,"2023-06-02","Standard Class","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Storage","OFF-ST-10004946",30,40,1,3,1.2,38.8,8.8
"7148",7148,"2022-12-14","Standard Class","Consumer","United States","Long Beach","New York",11561,"East","Office Supplies","Paper","OFF-PA-10000241",80,90,3,3,2.7,87.3,7.3
"7149",7149,"2023-10-29","Standard Class","Consumer","United States","Long Beach","New York",11561,"East","Office Supplies","Appliances","OFF-AP-10004036",50,50,3,3,1.5,48.5,-1.5
"7150",7150,"2022-12-19","Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Technology","Phones","TEC-PH-10001578",880,970,3,3,29.1,940.9,60.9
"7151",7151,"2022-08-14","Standard Class","Home Office","United States","Tuscaloosa","Alabama",35401,"South","Furniture","Chairs","FUR-CH-10002647",130,140,2,2,2.8,137.2,7.2
"7152",7152,"2022-04-27","Second Class","Consumer","United States","Mesa","Arizona",85204,"West","Furniture","Tables","FUR-TA-10003008",150,180,2,2,3.6,176.4,26.4
"7153",7153,"2022-05-24","Standard Class","Corporate","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Paper","OFF-PA-10004071",80,90,2,4,3.6,86.4,6.4
"7154",7154,"2023-05-02","Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Office Supplies","Appliances","OFF-AP-10004980",40,50,7,4,2,48,8
"7155",7155,"2022-06-17","Second Class","Consumer","United States","Columbus","Georgia",31907,"South","Furniture","Furnishings","FUR-FU-10000747",240,280,6,4,11.2,268.8,28.8
"7156",7156,"2023-11-11","Second Class","Consumer","United States","Columbus","Georgia",31907,"South","Office Supplies","Binders","OFF-BI-10004492",150,160,5,3,4.8,155.2,5.2
"7157",7157,"2022-06-08","Standard Class","Consumer","United States","Orange","New Jersey",7050,"East","Office Supplies","Labels","OFF-LA-10004055",0,0,1,2,0,0,0
"7158",7158,"2023-11-11","Second Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Storage","OFF-ST-10002485",80,90,4,5,4.5,85.5,5.5
"7159",7159,"2022-09-22","Second Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Paper","OFF-PA-10001243",10,10,1,5,0.5,9.5,-0.5
"7160",7160,"2022-04-22","Second Class","Home Office","United States","Chicago","Illinois",60623,"Central","Technology","Phones","TEC-PH-10004447",200,220,2,5,11,209,9
"7161",7161,"2022-08-11","Second Class","Home Office","United States","Chicago","Illinois",60623,"Central","Office Supplies","Fasteners","OFF-FA-10002280",20,20,4,2,0.4,19.6,-0.4
"7162",7162,"2022-05-19","Standard Class","Consumer","United States","Richmond","Virginia",23223,"South","Office Supplies","Paper","OFF-PA-10004734",20,20,3,4,0.8,19.2,-0.8
"7163",7163,"2022-11-23","Standard Class","Consumer","United States","Richmond","Virginia",23223,"South","Office Supplies","Binders","OFF-BI-10000145",20,20,5,2,0.4,19.6,-0.4
"7164",7164,"2023-10-04","Second Class","Corporate","United States","Troy","New York",12180,"East","Office Supplies","Envelopes","OFF-EN-10004773",200,250,8,5,12.5,237.5,37.5
"7165",7165,"2022-05-27","Second Class","Corporate","United States","Troy","New York",12180,"East","Office Supplies","Binders","OFF-BI-10004970",10,10,3,3,0.3,9.7,-0.3
"7166",7166,"2023-12-25","First Class","Consumer","United States","Providence","Rhode Island",2908,"East","Office Supplies","Storage","OFF-ST-10000604",60,70,2,5,3.5,66.5,6.5
"7167",7167,"2023-06-18","Second Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Art","OFF-AR-10003190",10,10,4,4,0.4,9.6,-0.4
"7168",7168,"2022-12-21","Second Class","Consumer","United States","San Francisco","California",94122,"West","Furniture","Chairs","FUR-CH-10000155",630,720,3,4,28.8,691.2,61.2
"7169",7169,"2023-04-09","Second Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Storage","OFF-ST-10003058",210,240,10,5,12,228,18
"7170",7170,"2023-04-28","Second Class","Consumer","United States","San Francisco","California",94122,"West","Furniture","Tables","FUR-TA-10004767",150,170,3,5,8.5,161.5,11.5
"7171",7171,"2022-08-29","Standard Class","Consumer","United States","New York City","New York",10009,"East","Furniture","Chairs","FUR-CH-10002372",120,150,2,3,4.5,145.5,25.5
"7172",7172,"2023-12-10","Second Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Accessories","TEC-AC-10000158",90,110,3,4,4.4,105.6,15.6
"7173",7173,"2023-08-13","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Technology","Accessories","TEC-AC-10000158",110,140,5,2,2.8,137.2,27.2
"7174",7174,"2022-08-14","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Technology","Copiers","TEC-CO-10002313",1940,2400,5,3,72,2328,388
"7175",7175,"2023-06-09","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Office Supplies","Paper","OFF-PA-10002581",60,70,3,5,3.5,66.5,6.5
"7176",7176,"2023-08-13","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Office Supplies","Appliances","OFF-AP-10001205",80,90,8,2,1.8,88.2,8.2
"7177",7177,"2022-08-01","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Office Supplies","Storage","OFF-ST-10000344",20,30,3,4,1.2,28.8,8.8
"7178",7178,"2022-08-15","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Binders","OFF-BI-10002897",0,0,2,3,0,0,0
"7179",7179,"2022-04-12","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Binders","OFF-BI-10003694",10,10,3,2,0.2,9.8,-0.2
"7180",7180,"2022-03-30","Standard Class","Consumer","United States","Baltimore","Maryland",21215,"East","Technology","Phones","TEC-PH-10001644",80,90,3,2,1.8,88.2,8.2
"7181",7181,"2022-05-06","First Class","Corporate","United States","Athens","Georgia",30605,"South","Office Supplies","Art","OFF-AR-10002399",10,10,3,2,0.2,9.8,-0.2
"7182",7182,"2023-06-05","Second Class","Consumer","United States","Lancaster","Ohio",43130,"East","Technology","Accessories","TEC-AC-10003063",30,40,2,3,1.2,38.8,8.8
"7183",7183,"2022-07-17","Standard Class","Home Office","United States","Los Angeles","California",90032,"West","Office Supplies","Binders","OFF-BI-10002071",20,20,5,4,0.8,19.2,-0.8
"7184",7184,"2022-03-29","First Class","Consumer","United States","Baltimore","Maryland",21215,"East","Furniture","Chairs","FUR-CH-10004218",730,910,9,5,45.5,864.5,134.5
"7185",7185,"2022-09-29","Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Supplies","OFF-SU-10000432",10,10,2,3,0.3,9.7,-0.3
"7186",7186,"2022-02-18","Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Art","OFF-AR-10003183",10,10,3,5,0.5,9.5,-0.5
"7187",7187,"2022-10-31","Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Furniture","Chairs","FUR-CH-10002017",60,70,4,2,1.4,68.6,8.6
"7188",7188,"2022-03-26","Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Furniture","Furnishings","FUR-FU-10003247",20,20,2,4,0.8,19.2,-0.8
"7189",7189,"2022-12-12","Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Appliances","OFF-AP-10001563",40,40,4,3,1.2,38.8,-1.2
"7190",7190,"2023-04-08","First Class","Home Office","United States","San Diego","California",92024,"West","Technology","Phones","TEC-PH-10004908",180,200,3,4,8,192,12
"7191",7191,"2022-04-14","First Class","Home Office","United States","San Diego","California",92024,"West","Furniture","Tables","FUR-TA-10003392",620,670,3,2,13.4,656.6,36.6
"7192",7192,"2022-05-15","Second Class","Consumer","United States","Hialeah","Florida",33012,"South","Office Supplies","Binders","OFF-BI-10004140",10,10,4,2,0.2,9.8,-0.2
"7193",7193,"2023-10-26","Second Class","Consumer","United States","Hialeah","Florida",33012,"South","Office Supplies","Art","OFF-AR-10003631",30,30,8,2,0.6,29.4,-0.6
"7194",7194,"2023-04-24","First Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Storage","OFF-ST-10003716",1120,1350,6,3,40.5,1309.5,189.5
"7195",7195,"2023-07-03","First Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Binders","OFF-BI-10003274",20,20,4,4,0.8,19.2,-0.8
"7196",7196,"2023-09-12","Standard Class","Home Office","United States","Seattle","Washington",98103,"West","Furniture","Furnishings","FUR-FU-10004848",20,20,2,5,1,19,-1
"7197",7197,"2022-06-04","Standard Class","Home Office","United States","Los Angeles","California",90036,"West","Office Supplies","Art","OFF-AR-10003504",20,20,5,3,0.6,19.4,-0.6
"7198",7198,"2022-07-04","Standard Class","Home Office","United States","Los Angeles","California",90036,"West","Office Supplies","Labels","OFF-LA-10000305",10,10,2,2,0.2,9.8,-0.2
"7199",7199,"2023-07-10","Standard Class","Home Office","United States","New York City","New York",10035,"East","Office Supplies","Art","OFF-AR-10001427",10,10,2,2,0.2,9.8,-0.2
"7200",7200,"2023-12-27","Standard Class","Home Office","United States","New York City","New York",10035,"East","Technology","Phones","TEC-PH-10004614",130,140,2,5,7,133,3
"7201",7201,"2023-09-07","Standard Class","Consumer","United States","Fort Lauderdale","Florida",33311,"South","Technology","Phones","TEC-PH-10001944",110,120,1,3,3.6,116.4,6.4
"7202",7202,"2022-12-06","Standard Class","Consumer","United States","Fort Lauderdale","Florida",33311,"South","Furniture","Tables","FUR-TA-10001039",290,330,7,5,16.5,313.5,23.5
"7203",7203,"2022-08-16","Same Day","Corporate","United States","Rochester","New York",14609,"East","Furniture","Furnishings","FUR-FU-10003806",650,760,5,5,38,722,72
"7204",7204,"2023-05-15","Standard Class","Home Office","United States","Saint Charles","Illinois",60174,"Central","Furniture","Furnishings","FUR-FU-10002111",10,10,3,5,0.5,9.5,-0.5
"7205",7205,"2023-07-26","Standard Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Art","OFF-AR-10000817",10,10,2,5,0.5,9.5,-0.5
"7206",7206,"2023-02-21","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Furniture","Furnishings","FUR-FU-10001424",20,20,2,4,0.8,19.2,-0.8
"7207",7207,"2023-08-17","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Machines","TEC-MA-10002930",340,370,11,4,14.8,355.2,15.2
"7208",7208,"2023-09-30","First Class","Corporate","United States","Phoenix","Arizona",85023,"West","Office Supplies","Art","OFF-AR-10003759",0,0,2,5,0,0,0
"7209",7209,"2023-09-25","First Class","Corporate","United States","Phoenix","Arizona",85023,"West","Office Supplies","Paper","OFF-PA-10001837",20,20,4,2,0.4,19.6,-0.4
"7210",7210,"2023-02-12","First Class","Corporate","United States","Phoenix","Arizona",85023,"West","Office Supplies","Paper","OFF-PA-10001667",10,10,2,4,0.4,9.6,-0.4
"7211",7211,"2023-08-09","Standard Class","Corporate","United States","Seattle","Washington",98115,"West","Office Supplies","Paper","OFF-PA-10000246",20,30,3,4,1.2,28.8,8.8
"7212",7212,"2023-08-31","Standard Class","Corporate","United States","Seattle","Washington",98115,"West","Office Supplies","Binders","OFF-BI-10001078",40,50,12,5,2.5,47.5,7.5
"7213",7213,"2022-10-21","Standard Class","Corporate","United States","Seattle","Washington",98115,"West","Office Supplies","Binders","OFF-BI-10000138",10,10,3,4,0.4,9.6,-0.4
"7214",7214,"2023-10-03","Standard Class","Consumer","United States","Camarillo","California",93010,"West","Office Supplies","Labels","OFF-LA-10002034",10,10,3,3,0.3,9.7,-0.3
"7215",7215,"2022-10-07","Second Class","Corporate","United States","Detroit","Michigan",48205,"Central","Office Supplies","Art","OFF-AR-10000127",20,20,5,2,0.4,19.6,-0.4
"7216",7216,"2023-11-12","Second Class","Corporate","United States","Detroit","Michigan",48205,"Central","Office Supplies","Paper","OFF-PA-10003172",30,30,4,3,0.9,29.1,-0.9
"7217",7217,"2023-04-02","First Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Art","OFF-AR-10001246",10,10,3,4,0.4,9.6,-0.4
"7218",7218,"2023-08-07","First Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Binders","OFF-BI-10002026",60,60,2,2,1.2,58.8,-1.2
"7219",7219,"2022-05-30","First Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Accessories","TEC-AC-10000844",300,340,4,4,13.6,326.4,26.4
"7220",7220,"2023-07-15","First Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Binders","OFF-BI-10001575",40,50,2,4,2,48,8
"7221",7221,"2023-03-18","Standard Class","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","Office Supplies","Binders","OFF-BI-10004632",250,270,3,5,13.5,256.5,6.5
"7222",7222,"2023-01-17","Standard Class","Consumer","United States","New York City","New York",10035,"East","Technology","Phones","TEC-PH-10000193",130,140,3,2,2.8,137.2,7.2
"7223",7223,"2023-07-11","Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Technology","Accessories","TEC-AC-10003441",30,40,3,3,1.2,38.8,8.8
"7224",7224,"2023-12-15","Standard Class","Consumer","United States","San Francisco","California",94122,"West","Technology","Phones","TEC-PH-10004093",100,110,3,3,3.3,106.7,6.7
"7225",7225,"2022-12-20","Standard Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Appliances","OFF-AP-10002998",130,150,7,2,3,147,17
"7226",7226,"2022-12-17","Standard Class","Consumer","United States","San Francisco","California",94122,"West","Furniture","Furnishings","FUR-FU-10000073",30,30,4,2,0.6,29.4,-0.6
"7227",7227,"2023-11-14","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Paper","OFF-PA-10001125",110,120,5,4,4.8,115.2,5.2
"7228",7228,"2023-04-28","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Technology","Accessories","TEC-AC-10003033",1080,1320,5,4,52.8,1267.2,187.2
"7229",7229,"2022-06-21","First Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Binders","OFF-BI-10002498",70,90,6,3,2.7,87.3,17.3
"7230",7230,"2023-04-07","First Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Paper","OFF-PA-10004569",20,20,3,4,0.8,19.2,-0.8
"7231",7231,"2022-05-19","First Class","Consumer","United States","Fairfield","Connecticut",6824,"East","Office Supplies","Binders","OFF-BI-10002353",20,30,2,4,1.2,28.8,8.8
"7232",7232,"2023-12-29","First Class","Consumer","United States","Fairfield","Connecticut",6824,"East","Office Supplies","Appliances","OFF-AP-10001564",410,470,2,5,23.5,446.5,36.5
"7233",7233,"2023-03-22","First Class","Consumer","United States","Fairfield","Connecticut",6824,"East","Office Supplies","Paper","OFF-PA-10003673",30,30,4,5,1.5,28.5,-1.5
"7234",7234,"2022-02-10","Standard Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Furnishings","FUR-FU-10003347",90,110,8,5,5.5,104.5,14.5
"7235",7235,"2022-06-08","Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper","OFF-PA-10001934",10,10,2,5,0.5,9.5,-0.5
"7236",7236,"2022-05-25","Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Binders","OFF-BI-10000632",60,70,2,5,3.5,66.5,6.5
"7237",7237,"2022-05-05","First Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Art","OFF-AR-10003190",10,10,3,4,0.4,9.6,-0.4
"7238",7238,"2022-08-23","Same Day","Corporate","United States","Philadelphia","Pennsylvania",19143,"East","Technology","Machines","TEC-MA-10000904",270,340,3,2,6.8,333.2,63.2
"7239",7239,"2022-02-18","Standard Class","Consumer","United States","San Jose","California",95123,"West","Furniture","Furnishings","FUR-FU-10000771",40,40,7,2,0.8,39.2,-0.8
"7240",7240,"2022-04-07","Standard Class","Consumer","United States","San Jose","California",95123,"West","Office Supplies","Envelopes","OFF-EN-10001990",40,40,7,3,1.2,38.8,-1.2
"7241",7241,"2023-12-05","Second Class","Consumer","United States","Pasadena","California",91104,"West","Furniture","Furnishings","FUR-FU-10002445",70,70,7,5,3.5,66.5,-3.5
"7242",7242,"2023-10-24","Second Class","Consumer","United States","Pasadena","California",91104,"West","Office Supplies","Binders","OFF-BI-10003638",80,90,6,2,1.8,88.2,8.2
"7243",7243,"2023-09-29","Second Class","Consumer","United States","Pasadena","California",91104,"West","Furniture","Furnishings","FUR-FU-10004864",20,20,2,3,0.6,19.4,-0.6
"7244",7244,"2022-02-27","Second Class","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","Furniture","Chairs","FUR-CH-10002024",3540,4420,9,3,132.6,4287.4,747.4
"7245",7245,"2023-07-01","First Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Art","OFF-AR-10002445",40,50,7,4,2,48,8
"7246",7246,"2022-01-19","Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Storage","OFF-ST-10001370",310,350,5,2,7,343,33
"7247",7247,"2023-11-13","Standard Class","Corporate","United States","Columbus","Ohio",43229,"East","Office Supplies","Labels","OFF-LA-10000305",20,20,3,4,0.8,19.2,-0.8
"7248",7248,"2023-08-08","Standard Class","Corporate","United States","Columbus","Ohio",43229,"East","Furniture","Bookcases","FUR-BO-10001972",250,300,5,5,15,285,35
"7249",7249,"2023-05-11","Standard Class","Corporate","United States","Columbus","Ohio",43229,"East","Office Supplies","Storage","OFF-ST-10002486",30,40,8,4,1.6,38.4,8.4
"7250",7250,"2023-07-04","Second Class","Consumer","United States","Los Angeles","California",90008,"West","Technology","Accessories","TEC-AC-10001874",100,120,2,2,2.4,117.6,17.6
"7251",7251,"2023-06-15","Second Class","Consumer","United States","Los Angeles","California",90008,"West","Technology","Accessories","TEC-AC-10003870",810,990,3,3,29.7,960.3,150.3
"7252",7252,"2023-09-11","Standard Class","Corporate","United States","Hollywood","Florida",33021,"South","Office Supplies","Labels","OFF-LA-10002473",10,10,4,2,0.2,9.8,-0.2
"7253",7253,"2023-06-14","Standard Class","Corporate","United States","Roseville","Michigan",48066,"Central","Office Supplies","Paper","OFF-PA-10003790",70,70,3,2,1.4,68.6,-1.4
"7254",7254,"2023-11-17","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Appliances","OFF-AP-10002684",300,360,3,3,10.8,349.2,49.2
"7255",7255,"2022-06-05","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Furniture","Furnishings","FUR-FU-10001037",40,50,5,2,1,49,9
"7256",7256,"2022-08-02","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Storage","OFF-ST-10000876",40,50,4,5,2.5,47.5,7.5
"7257",7257,"2023-11-30","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Art","OFF-AR-10003732",10,10,2,5,0.5,9.5,-0.5
